seq:	Ia	Ib	Ic	In	Va	Vb	Vc	Vn
394	-231.623	-60.1271	294.428	0	-234.301	-59.4818	294.428	0	
395	-219.018	-87.2485	302.257	0	-215.008	-89.8613	302.257	0	
396	-191.569	-113.667	307.652	0	-193.984	-115.476	307.652	0	
397	-175.981	-139.171	310.57	0	-171.399	-137.363	310.57	0	
398	-147.066	-163.554	310.988	0	-147.433	-160.942	310.988	0	
399	-125.645	-186.621	308.901	0	-122.281	-187.266	308.901	0	
400	-90.797	-208.185	304.328	0	-96.1435	-211.085	304.328	0	
401	-69.5786	-228.072	297.304	0	-69.2323	-228.718	297.304	0	
402	-46.0544	-246.124	287.887	0	-41.7636	-243.511	287.887	0	
403	-11.1562	-262.193	276.152	0	-13.9587	-260.385	276.152	0	
404	9.01148	-276.152	262.193	0	13.9587	-277.96	262.193	0	
405	45.3607	-287.887	246.124	0	41.7636	-290.5	246.124	0	
406	64.8552	-297.304	228.072	0	69.2323	-296.659	228.072	0	
407	104.921	-304.328	208.185	0	96.1435	-301.428	208.185	0	
408	119.553	-308.901	186.621	0	122.281	-308.256	186.621	0	
409	143.859	-310.988	163.554	0	147.433	-313.601	163.554	0	
410	170.593	-310.57	139.171	0	171.399	-312.378	139.171	0	
411	186.002	-307.652	113.667	0	193.984	-305.844	113.667	0	
412	215.337	-302.257	87.2485	0	215.008	-299.644	87.2485	0	
413	224.939	-294.428	60.1271	0	234.301	-295.073	60.1271	0	
414	259.96	-284.229	32.5216	0	251.707	-287.129	32.5216	0	
415	261.062	-271.741	4.65428	0	267.087	-272.386	4.65428	0	
416	280.627	-257.065	-23.2505	0	280.316	-254.452	-23.2505	0	
417	291.957	-240.32	-50.9682	0	291.288	-238.512	-50.9682	0	
418	299.643	-221.639	-78.2754	0	299.915	-223.448	-78.2754	0	
419	313.052	-201.175	-104.952	0	306.127	-203.787	-104.952	0	
420	308.979	-179.09	-130.784	0	309.874	-178.445	-130.784	0	
421	328.227	-155.563	-155.563	0	311.127	-152.663	-155.563	0	
422	308.979	-130.784	-179.09	0	309.874	-130.139	-179.09	0	
423	313.052	-104.952	-201.175	0	306.127	-107.565	-201.175	0	
424	299.643	-78.2754	-221.639	0	299.915	-80.0835	-221.639	0	
425	291.957	-50.9682	-240.32	0	291.288	-49.1601	-240.32	0	
426	280.627	-23.2505	-257.065	0	280.316	-20.6377	-257.065	0	
427	261.062	4.65428	-271.741	0	267.087	4.00896	-271.741	0	
428	259.96	32.5216	-284.229	0	251.707	29.6216	-284.229	0	
429	224.939	60.1271	-294.428	0	234.301	59.4818	-294.428	0	
430	215.337	87.2485	-302.257	0	215.008	89.8613	-302.257	0	
431	186.002	113.667	-307.652	0	193.984	115.476	-307.652	0	
432	170.593	139.171	-310.57	0	171.399	137.363	-310.57	0	
433	143.859	163.554	-310.988	0	147.433	160.942	-310.988	0	
434	119.553	186.621	-308.901	0	122.281	187.266	-308.901	0	
435	104.921	208.185	-304.328	0	96.1435	211.085	-304.328	0	
436	64.8552	228.072	-297.304	0	69.2323	228.718	-297.304	0	
437	45.3607	246.124	-287.887	0	41.7636	243.511	-287.887	0	
438	9.01148	262.193	-276.152	0	13.9587	260.385	-276.152	0	
439	-11.1562	276.152	-262.193	0	-13.9587	277.96	-262.193	0	
440	-46.0544	287.887	-246.124	0	-41.7636	290.5	-246.124	0	
441	-69.5786	297.304	-228.072	0	-69.2323	296.659	-228.072	0	
442	-90.797	304.328	-208.185	0	-96.1435	301.428	-208.185	0	
443	-125.645	308.901	-186.621	0	-122.281	308.256	-186.621	0	
444	-147.066	310.988	-163.554	0	-147.433	313.601	-163.554	0	
445	-175.981	310.57	-139.171	0	-171.399	312.378	-139.171	0	
446	-191.569	307.652	-113.667	0	-193.984	305.844	-113.667	0	
447	-219.018	302.257	-87.2485	0	-215.008	299.644	-87.2485	0	
448	-231.623	294.428	-60.1271	0	-234.301	295.073	-60.1271	0	
449	-246.284	284.229	-32.5216	0	-251.707	287.129	-32.5216	0	
450	-265.774	271.741	-4.65428	0	-267.087	272.386	-4.65428	0	
451	-280.537	257.065	23.2505	0	-280.316	254.452	23.2505	0	
452	-292.284	240.32	50.9682	0	-291.288	238.512	50.9682	0	
453	-298.765	221.639	78.2754	0	-299.915	223.448	78.2754	0	
454	-309.48	201.175	104.952	0	-306.127	203.787	104.952	0	
455	-308.302	179.09	130.784	0	-309.874	178.445	130.784	0	
456	-307.827	155.563	155.563	0	-311.127	152.663	155.563	0	
457	-308.302	130.784	179.09	0	-309.874	130.139	179.09	0	
458	-309.48	104.952	201.175	0	-306.127	107.565	201.175	0	
459	-298.765	78.2754	221.639	0	-299.915	80.0835	221.639	0	
460	-292.284	50.9682	240.32	0	-291.288	49.1601	240.32	0	
461	-280.537	23.2505	257.065	0	-280.316	20.6377	257.065	0	
462	-265.774	-4.65428	271.741	0	-267.087	-4.00896	271.741	0	
463	-246.284	-32.5216	284.229	0	-251.707	-29.6216	284.229	0	
464	-231.623	-60.1271	294.428	0	-234.301	-59.4818	294.428	0	
465	-219.018	-87.2485	302.257	0	-215.008	-89.8613	302.257	0	
466	-191.569	-113.667	307.652	0	-193.984	-115.476	307.652	0	
467	-175.981	-139.171	310.57	0	-171.399	-137.363	310.57	0	
468	-147.066	-163.554	310.988	0	-147.433	-160.942	310.988	0	
469	-125.645	-186.621	308.901	0	-122.281	-187.266	308.901	0	
470	-90.797	-208.185	304.328	0	-96.1435	-211.085	304.328	0	
471	-69.5786	-228.072	297.304	0	-69.2323	-228.718	297.304	0	
472	-46.0544	-246.124	287.887	0	-41.7636	-243.511	287.887	0	
473	-11.1562	-262.193	276.152	0	-13.9587	-260.385	276.152	0	
474	9.01148	-276.152	262.193	0	13.9587	-277.96	262.193	0	
475	45.3607	-287.887	246.124	0	41.7636	-290.5	246.124	0	
476	64.8552	-297.304	228.072	0	69.2323	-296.659	228.072	0	
477	104.921	-304.328	208.185	0	96.1435	-301.428	208.185	0	
478	119.553	-308.901	186.621	0	122.281	-308.256	186.621	0	
479	143.859	-310.988	163.554	0	147.433	-313.601	163.554	0	
480	170.593	-310.57	139.171	0	171.399	-312.378	139.171	0	
481	186.002	-307.652	113.667	0	193.984	-305.844	113.667	0	
482	215.337	-302.257	87.2485	0	215.008	-299.644	87.2485	0	
483	224.939	-294.428	60.1271	0	234.301	-295.073	60.1271	0	
484	259.96	-284.229	32.5216	0	251.707	-287.129	32.5216	0	
485	261.062	-271.741	4.65428	0	267.087	-272.386	4.65428	0	
486	280.627	-257.065	-23.2505	0	280.316	-254.452	-23.2505	0	
487	291.957	-240.32	-50.9682	0	291.288	-238.512	-50.9682	0	
488	299.643	-221.639	-78.2754	0	299.915	-223.448	-78.2754	0	
489	313.052	-201.175	-104.952	0	306.127	-203.787	-104.952	0	
490	308.979	-179.09	-130.784	0	309.874	-178.445	-130.784	0	
491	328.227	-155.563	-155.563	0	311.127	-152.663	-155.563	0	
492	308.979	-130.784	-179.09	0	309.874	-130.139	-179.09	0	
493	313.052	-104.952	-201.175	0	306.127	-107.565	-201.175	0	
494	299.643	-78.2754	-221.639	0	299.915	-80.0835	-221.639	0	
495	291.957	-50.9682	-240.32	0	291.288	-49.1601	-240.32	0	
496	280.627	-23.2505	-257.065	0	280.316	-20.6377	-257.065	0	
497	261.062	4.65428	-271.741	0	267.087	4.00896	-271.741	0	
498	259.96	32.5216	-284.229	0	251.707	29.6216	-284.229	0	
499	224.939	60.1271	-294.428	0	234.301	59.4818	-294.428	0	
500	215.337	87.2485	-302.257	0	215.008	89.8613	-302.257	0	
501	186.002	113.667	-307.652	0	193.984	115.476	-307.652	0	
502	170.593	139.171	-310.57	0	171.399	137.363	-310.57	0	
503	143.859	163.554	-310.988	0	147.433	160.942	-310.988	0	
504	119.553	186.621	-308.901	0	122.281	187.266	-308.901	0	
505	104.921	208.185	-304.328	0	96.1435	211.085	-304.328	0	
506	64.8552	228.072	-297.304	0	69.2323	228.718	-297.304	0	
507	45.3607	246.124	-287.887	0	41.7636	243.511	-287.887	0	
508	9.01148	262.193	-276.152	0	13.9587	260.385	-276.152	0	
509	-11.1562	276.152	-262.193	0	-13.9587	277.96	-262.193	0	
510	-46.0544	287.887	-246.124	0	-41.7636	290.5	-246.124	0	
511	-69.5786	297.304	-228.072	0	-69.2323	296.659	-228.072	0	
512	-90.797	304.328	-208.185	0	-96.1435	301.428	-208.185	0	
513	-125.645	308.901	-186.621	0	-122.281	308.256	-186.621	0	
514	-147.066	310.988	-163.554	0	-147.433	313.601	-163.554	0	
515	-175.981	310.57	-139.171	0	-171.399	312.378	-139.171	0	
516	-191.569	307.652	-113.667	0	-193.984	305.844	-113.667	0	
517	-219.018	302.257	-87.2485	0	-215.008	299.644	-87.2485	0	
518	-231.623	294.428	-60.1271	0	-234.301	295.073	-60.1271	0	
519	-246.284	284.229	-32.5216	0	-251.707	287.129	-32.5216	0	
520	-265.774	271.741	-4.65428	0	-267.087	272.386	-4.65428	0	
521	-280.537	257.065	23.2505	0	-280.316	254.452	23.2505	0	
522	-292.284	240.32	50.9682	0	-291.288	238.512	50.9682	0	
523	-298.765	221.639	78.2754	0	-299.915	223.448	78.2754	0	
524	-309.48	201.175	104.952	0	-306.127	203.787	104.952	0	
525	-308.302	179.09	130.784	0	-309.874	178.445	130.784	0	
526	-307.827	155.563	155.563	0	-311.127	152.663	155.563	0	
527	-308.302	130.784	179.09	0	-309.874	130.139	179.09	0	
528	-309.48	104.952	201.175	0	-306.127	107.565	201.175	0	
529	-298.765	78.2754	221.639	0	-299.915	80.0835	221.639	0	
530	-292.284	50.9682	240.32	0	-291.288	49.1601	240.32	0	
531	-280.537	23.2505	257.065	0	-280.316	20.6377	257.065	0	
532	-265.774	-4.65428	271.741	0	-267.087	-4.00896	271.741	0	
533	-246.284	-32.5216	284.229	0	-251.707	-29.6216	284.229	0	
534	-231.623	-60.1271	294.428	0	-234.301	-59.4818	294.428	0	
535	-219.018	-87.2485	302.257	0	-215.008	-89.8613	302.257	0	
536	-191.569	-113.667	307.652	0	-193.984	-115.476	307.652	0	
537	-175.981	-139.171	310.57	0	-171.399	-137.363	310.57	0	
538	-147.066	-163.554	310.988	0	-147.433	-160.942	310.988	0	
539	-125.645	-186.621	308.901	0	-122.281	-187.266	308.901	0	
540	-90.797	-208.185	304.328	0	-96.1435	-211.085	304.328	0	
541	-69.5786	-228.072	297.304	0	-69.2323	-228.718	297.304	0	
542	-46.0544	-246.124	287.887	0	-41.7636	-243.511	287.887	0	
543	-11.1562	-262.193	276.152	0	-13.9587	-260.385	276.152	0	
544	9.01148	-276.152	262.193	0	13.9587	-277.96	262.193	0	
545	45.3607	-287.887	246.124	0	41.7636	-290.5	246.124	0	
546	64.8552	-297.304	228.072	0	69.2323	-296.659	228.072	0	
547	104.921	-304.328	208.185	0	96.1435	-301.428	208.185	0	
548	119.553	-308.901	186.621	0	122.281	-308.256	186.621	0	
549	143.859	-310.988	163.554	0	147.433	-313.601	163.554	0	
550	170.593	-310.57	139.171	0	171.399	-312.378	139.171	0	
551	186.002	-307.652	113.667	0	193.984	-305.844	113.667	0	
552	215.337	-302.257	87.2485	0	215.008	-299.644	87.2485	0	
553	224.939	-294.428	60.1271	0	234.301	-295.073	60.1271	0	
554	259.96	-284.229	32.5216	0	251.707	-287.129	32.5216	0	
555	261.062	-271.741	4.65428	0	267.087	-272.386	4.65428	0	
556	280.627	-257.065	-23.2505	0	280.316	-254.452	-23.2505	0	
557	291.957	-240.32	-50.9682	0	291.288	-238.512	-50.9682	0	
558	299.643	-221.639	-78.2754	0	299.915	-223.448	-78.2754	0	
559	313.052	-201.175	-104.952	0	306.127	-203.787	-104.952	0	
560	308.979	-179.09	-130.784	0	309.874	-178.445	-130.784	0	
561	328.227	-155.563	-155.563	0	311.127	-152.663	-155.563	0	
562	308.979	-130.784	-179.09	0	309.874	-130.139	-179.09	0	
563	313.052	-104.952	-201.175	0	306.127	-107.565	-201.175	0	
564	299.643	-78.2754	-221.639	0	299.915	-80.0835	-221.639	0	
565	291.957	-50.9682	-240.32	0	291.288	-49.1601	-240.32	0	
566	280.627	-23.2505	-257.065	0	280.316	-20.6377	-257.065	0	
567	261.062	4.65428	-271.741	0	267.087	4.00896	-271.741	0	
568	259.96	32.5216	-284.229	0	251.707	29.6216	-284.229	0	
569	224.939	60.1271	-294.428	0	234.301	59.4818	-294.428	0	
570	215.337	87.2485	-302.257	0	215.008	89.8613	-302.257	0	
571	186.002	113.667	-307.652	0	193.984	115.476	-307.652	0	
572	170.593	139.171	-310.57	0	171.399	137.363	-310.57	0	
573	143.859	163.554	-310.988	0	147.433	160.942	-310.988	0	
574	119.553	186.621	-308.901	0	122.281	187.266	-308.901	0	
575	104.921	208.185	-304.328	0	96.1435	211.085	-304.328	0	
576	64.8552	228.072	-297.304	0	69.2323	228.718	-297.304	0	
577	45.3607	246.124	-287.887	0	41.7636	243.511	-287.887	0	
578	9.01148	262.193	-276.152	0	13.9587	260.385	-276.152	0	
579	-11.1562	276.152	-262.193	0	-13.9587	277.96	-262.193	0	
580	-46.0544	287.887	-246.124	0	-41.7636	290.5	-246.124	0	
581	-69.5786	297.304	-228.072	0	-69.2323	296.659	-228.072	0	
582	-90.797	304.328	-208.185	0	-96.1435	301.428	-208.185	0	
583	-125.645	308.901	-186.621	0	-122.281	308.256	-186.621	0	
584	-147.066	310.988	-163.554	0	-147.433	313.601	-163.554	0	
585	-175.981	310.57	-139.171	0	-171.399	312.378	-139.171	0	
586	-191.569	307.652	-113.667	0	-193.984	305.844	-113.667	0	
587	-219.018	302.257	-87.2485	0	-215.008	299.644	-87.2485	0	
588	-231.623	294.428	-60.1271	0	-234.301	295.073	-60.1271	0	
589	-246.284	284.229	-32.5216	0	-251.707	287.129	-32.5216	0	
590	-265.774	271.741	-4.65428	0	-267.087	272.386	-4.65428	0	
591	-280.537	257.065	23.2505	0	-280.316	254.452	23.2505	0	
592	-292.284	240.32	50.9682	0	-291.288	238.512	50.9682	0	
593	-298.765	221.639	78.2754	0	-299.915	223.448	78.2754	0	
594	-309.48	201.175	104.952	0	-306.127	203.787	104.952	0	
595	-308.302	179.09	130.784	0	-309.874	178.445	130.784	0	
596	-307.827	155.563	155.563	0	-311.127	152.663	155.563	0	
597	-308.302	130.784	179.09	0	-309.874	130.139	179.09	0	
598	-309.48	104.952	201.175	0	-306.127	107.565	201.175	0	
599	-298.765	78.2754	221.639	0	-299.915	80.0835	221.639	0	
600	-292.284	50.9682	240.32	0	-291.288	49.1601	240.32	0	
601	-280.537	23.2505	257.065	0	-280.316	20.6377	257.065	0	
602	-265.774	-4.65428	271.741	0	-267.087	-4.00896	271.741	0	
603	-246.284	-32.5216	284.229	0	-251.707	-29.6216	284.229	0	
604	-231.623	-60.1271	294.428	0	-234.301	-59.4818	294.428	0	
605	-219.018	-87.2485	302.257	0	-215.008	-89.8613	302.257	0	
606	-191.569	-113.667	307.652	0	-193.984	-115.476	307.652	0	
607	-175.981	-139.171	310.57	0	-171.399	-137.363	310.57	0	
608	-147.066	-163.554	310.988	0	-147.433	-160.942	310.988	0	
609	-125.645	-186.621	308.901	0	-122.281	-187.266	308.901	0	
610	-90.797	-208.185	304.328	0	-96.1435	-211.085	304.328	0	
611	-69.5786	-228.072	297.304	0	-69.2323	-228.718	297.304	0	
612	-46.0544	-246.124	287.887	0	-41.7636	-243.511	287.887	0	
613	-11.1562	-262.193	276.152	0	-13.9587	-260.385	276.152	0	
614	9.01148	-276.152	262.193	0	13.9587	-277.96	262.193	0	
615	45.3607	-287.887	246.124	0	41.7636	-290.5	246.124	0	
616	64.8552	-297.304	228.072	0	69.2323	-296.659	228.072	0	
617	104.921	-304.328	208.185	0	96.1435	-301.428	208.185	0	
618	119.553	-308.901	186.621	0	122.281	-308.256	186.621	0	
619	143.859	-310.988	163.554	0	147.433	-313.601	163.554	0	
620	170.593	-310.57	139.171	0	171.399	-312.378	139.171	0	
621	186.002	-307.652	113.667	0	193.984	-305.844	113.667	0	
622	215.337	-302.257	87.2485	0	215.008	-299.644	87.2485	0	
623	224.939	-294.428	60.1271	0	234.301	-295.073	60.1271	0	
624	259.96	-284.229	32.5216	0	251.707	-287.129	32.5216	0	
625	261.062	-271.741	4.65428	0	267.087	-272.386	4.65428	0	
626	280.627	-257.065	-23.2505	0	280.316	-254.452	-23.2505	0	
627	291.957	-240.32	-50.9682	0	291.288	-238.512	-50.9682	0	
628	299.643	-221.639	-78.2754	0	299.915	-223.448	-78.2754	0	
629	313.052	-201.175	-104.952	0	306.127	-203.787	-104.952	0	
630	308.979	-179.09	-130.784	0	309.874	-178.445	-130.784	0	
631	328.227	-155.563	-155.563	0	311.127	-152.663	-155.563	0	
632	308.979	-130.784	-179.09	0	309.874	-130.139	-179.09	0	
633	313.052	-104.952	-201.175	0	306.127	-107.565	-201.175	0	
634	299.643	-78.2754	-221.639	0	299.915	-80.0835	-221.639	0	
635	291.957	-50.9682	-240.32	0	291.288	-49.1601	-240.32	0	
636	280.627	-23.2505	-257.065	0	280.316	-20.6377	-257.065	0	
637	261.062	4.65428	-271.741	0	267.087	4.00896	-271.741	0	
638	259.96	32.5216	-284.229	0	251.707	29.6216	-284.229	0	
639	224.939	60.1271	-294.428	0	234.301	59.4818	-294.428	0	
640	215.337	87.2485	-302.257	0	215.008	89.8613	-302.257	0	
641	186.002	113.667	-307.652	0	193.984	115.476	-307.652	0	
642	170.593	139.171	-310.57	0	171.399	137.363	-310.57	0	
643	143.859	163.554	-310.988	0	147.433	160.942	-310.988	0	
644	119.553	186.621	-308.901	0	122.281	187.266	-308.901	0	
645	104.921	208.185	-304.328	0	96.1435	211.085	-304.328	0	
646	64.8552	228.072	-297.304	0	69.2323	228.718	-297.304	0	
647	45.3607	246.124	-287.887	0	41.7636	243.511	-287.887	0	
648	9.01148	262.193	-276.152	0	13.9587	260.385	-276.152	0	
649	-11.1562	276.152	-262.193	0	-13.9587	277.96	-262.193	0	
650	-46.0544	287.887	-246.124	0	-41.7636	290.5	-246.124	0	
651	-69.5786	297.304	-228.072	0	-69.2323	296.659	-228.072	0	
652	-90.797	304.328	-208.185	0	-96.1435	301.428	-208.185	0	
653	-125.645	308.901	-186.621	0	-122.281	308.256	-186.621	0	
654	-147.066	310.988	-163.554	0	-147.433	313.601	-163.554	0	
655	-175.981	310.57	-139.171	0	-171.399	312.378	-139.171	0	
656	-191.569	307.652	-113.667	0	-193.984	305.844	-113.667	0	
657	-219.018	302.257	-87.2485	0	-215.008	299.644	-87.2485	0	
658	-231.623	294.428	-60.1271	0	-234.301	295.073	-60.1271	0	
659	-246.284	284.229	-32.5216	0	-251.707	287.129	-32.5216	0	
660	-265.774	271.741	-4.65428	0	-267.087	272.386	-4.65428	0	
661	-280.537	257.065	23.2505	0	-280.316	254.452	23.2505	0	
662	-292.284	240.32	50.9682	0	-291.288	238.512	50.9682	0	
663	-298.765	221.639	78.2754	0	-299.915	223.448	78.2754	0	
664	-309.48	201.175	104.952	0	-306.127	203.787	104.952	0	
665	-308.302	179.09	130.784	0	-309.874	178.445	130.784	0	
666	-307.827	155.563	155.563	0	-311.127	152.663	155.563	0	
667	-308.302	130.784	179.09	0	-309.874	130.139	179.09	0	
668	-309.48	104.952	201.175	0	-306.127	107.565	201.175	0	
669	-298.765	78.2754	221.639	0	-299.915	80.0835	221.639	0	
670	-292.284	50.9682	240.32	0	-291.288	49.1601	240.32	0	
671	-280.537	23.2505	257.065	0	-280.316	20.6377	257.065	0	
672	-265.774	-4.65428	271.741	0	-267.087	-4.00896	271.741	0	
673	-246.284	-32.5216	284.229	0	-251.707	-29.6216	284.229	0	
674	-231.623	-60.1271	294.428	0	-234.301	-59.4818	294.428	0	
675	-219.018	-87.2485	302.257	0	-215.008	-89.8613	302.257	0	
676	-191.569	-113.667	307.652	0	-193.984	-115.476	307.652	0	
677	-175.981	-139.171	310.57	0	-171.399	-137.363	310.57	0	
678	-147.066	-163.554	310.988	0	-147.433	-160.942	310.988	0	
679	-125.645	-186.621	308.901	0	-122.281	-187.266	308.901	0	
680	-90.797	-208.185	304.328	0	-96.1435	-211.085	304.328	0	
681	-69.5786	-228.072	297.304	0	-69.2323	-228.718	297.304	0	
682	-46.0544	-246.124	287.887	0	-41.7636	-243.511	287.887	0	
683	-11.1562	-262.193	276.152	0	-13.9587	-260.385	276.152	0	
684	9.01148	-276.152	262.193	0	13.9587	-277.96	262.193	0	
685	45.3607	-287.887	246.124	0	41.7636	-290.5	246.124	0	
686	64.8552	-297.304	228.072	0	69.2323	-296.659	228.072	0	
687	104.921	-304.328	208.185	0	96.1435	-301.428	208.185	0	
688	119.553	-308.901	186.621	0	122.281	-308.256	186.621	0	
689	143.859	-310.988	163.554	0	147.433	-313.601	163.554	0	
690	170.593	-310.57	139.171	0	171.399	-312.378	139.171	0	
691	186.002	-307.652	113.667	0	193.984	-305.844	113.667	0	
692	215.337	-302.257	87.2485	0	215.008	-299.644	87.2485	0	
693	224.939	-294.428	60.1271	0	234.301	-295.073	60.1271	0	
694	259.96	-284.229	32.5216	0	251.707	-287.129	32.5216	0	
695	261.062	-271.741	4.65428	0	267.087	-272.386	4.65428	0	
696	280.627	-257.065	-23.2505	0	280.316	-254.452	-23.2505	0	
697	291.957	-240.32	-50.9682	0	291.288	-238.512	-50.9682	0	
698	299.643	-221.639	-78.2754	0	299.915	-223.448	-78.2754	0	
699	313.052	-201.175	-104.952	0	306.127	-203.787	-104.952	0	
700	308.979	-179.09	-130.784	0	309.874	-178.445	-130.784	0	
701	328.227	-155.563	-155.563	0	311.127	-152.663	-155.563	0	
702	308.979	-130.784	-179.09	0	309.874	-130.139	-179.09	0	
703	313.052	-104.952	-201.175	0	306.127	-107.565	-201.175	0	
704	299.643	-78.2754	-221.639	0	299.915	-80.0835	-221.639	0	
705	291.957	-50.9682	-240.32	0	291.288	-49.1601	-240.32	0	
706	280.627	-23.2505	-257.065	0	280.316	-20.6377	-257.065	0	
707	261.062	4.65428	-271.741	0	267.087	4.00896	-271.741	0	
708	259.96	32.5216	-284.229	0	251.707	29.6216	-284.229	0	
709	224.939	60.1271	-294.428	0	234.301	59.4818	-294.428	0	
710	215.337	87.2485	-302.257	0	215.008	89.8613	-302.257	0	
711	186.002	113.667	-307.652	0	193.984	115.476	-307.652	0	
712	170.593	139.171	-310.57	0	171.399	137.363	-310.57	0	
713	143.859	163.554	-310.988	0	147.433	160.942	-310.988	0	
714	119.553	186.621	-308.901	0	122.281	187.266	-308.901	0	
715	104.921	208.185	-304.328	0	96.1435	211.085	-304.328	0	
716	64.8552	228.072	-297.304	0	69.2323	228.718	-297.304	0	
717	45.3607	246.124	-287.887	0	41.7636	243.511	-287.887	0	
718	9.01148	262.193	-276.152	0	13.9587	260.385	-276.152	0	
719	-11.1562	276.152	-262.193	0	-13.9587	277.96	-262.193	0	
720	-46.0544	287.887	-246.124	0	-41.7636	290.5	-246.124	0	
721	-69.5786	297.304	-228.072	0	-69.2323	296.659	-228.072	0	
722	-90.797	304.328	-208.185	0	-96.1435	301.428	-208.185	0	
723	-125.645	308.901	-186.621	0	-122.281	308.256	-186.621	0	
724	-147.066	310.988	-163.554	0	-147.433	313.601	-163.554	0	
725	-175.981	310.57	-139.171	0	-171.399	312.378	-139.171	0	
726	-191.569	307.652	-113.667	0	-193.984	305.844	-113.667	0	
727	-219.018	302.257	-87.2485	0	-215.008	299.644	-87.2485	0	
728	-231.623	294.428	-60.1271	0	-234.301	295.073	-60.1271	0	
729	-246.284	284.229	-32.5216	0	-251.707	287.129	-32.5216	0	
730	-265.774	271.741	-4.65428	0	-267.087	272.386	-4.65428	0	
731	-280.537	257.065	23.2505	0	-280.316	254.452	23.2505	0	
732	-292.284	240.32	50.9682	0	-291.288	238.512	50.9682	0	
733	-298.765	221.639	78.2754	0	-299.915	223.448	78.2754	0	
734	-309.48	201.175	104.952	0	-306.127	203.787	104.952	0	
735	-308.302	179.09	130.784	0	-309.874	178.445	130.784	0	
736	-307.827	155.563	155.563	0	-311.127	152.663	155.563	0	
737	-308.302	130.784	179.09	0	-309.874	130.139	179.09	0	
738	-309.48	104.952	201.175	0	-306.127	107.565	201.175	0	
739	-298.765	78.2754	221.639	0	-299.915	80.0835	221.639	0	
740	-292.284	50.9682	240.32	0	-291.288	49.1601	240.32	0	
741	-280.537	23.2505	257.065	0	-280.316	20.6377	257.065	0	
742	-265.774	-4.65428	271.741	0	-267.087	-4.00896	271.741	0	
743	-246.284	-32.5216	284.229	0	-251.707	-29.6216	284.229	0	
744	-231.623	-60.1271	294.428	0	-234.301	-59.4818	294.428	0	
745	-219.018	-87.2485	302.257	0	-215.008	-89.8613	302.257	0	
