seq:	Ia	Ib	Ic	In	Va	Vb	Vc	Vn
394	-237.496	-61.4937	291.751	0	-234.301	-60.1271	294.428	0	
395	-217.94	-89.2315	299.509	0	-215.008	-87.2485	302.257	0	
396	-196.63	-116.251	304.855	0	-193.984	-113.667	307.652	0	
397	-173.736	-142.334	307.747	0	-171.399	-139.171	310.57	0	
398	-149.444	-167.272	308.161	0	-147.433	-163.554	310.988	0	
399	-123.948	-190.862	306.093	0	-122.281	-186.621	308.901	0	
400	-97.4546	-212.916	301.561	0	-96.1435	-208.185	304.328	0	
401	-70.1763	-233.256	294.602	0	-69.2323	-228.072	297.304	0	
402	-42.3331	-251.717	285.27	0	-41.7636	-246.124	287.887	0	
403	-14.149	-268.152	273.641	0	-13.9587	-262.193	276.152	0	
404	14.149	-282.428	259.81	0	13.9587	-276.152	262.193	0	
405	42.3331	-294.43	243.886	0	41.7636	-287.887	246.124	0	
406	70.1763	-304.061	225.999	0	69.2323	-297.304	228.072	0	
407	97.4546	-311.245	206.292	0	96.1435	-304.328	208.185	0	
408	123.948	-315.922	184.924	0	122.281	-308.901	186.621	0	
409	149.444	-318.056	162.068	0	147.433	-310.988	163.554	0	
410	173.736	-317.629	137.906	0	171.399	-310.57	139.171	0	
411	196.63	-314.644	112.634	0	193.984	-307.652	113.667	0	
412	217.94	-309.126	86.4554	0	215.008	-302.257	87.2485	0	
413	237.496	-301.12	59.5805	0	234.301	-294.428	60.1271	0	
414	255.139	-290.688	32.226	0	251.707	-284.229	32.5216	0	
415	270.729	-277.917	4.61196	0	267.087	-271.741	4.65428	0	
416	284.138	-262.908	-23.0392	0	280.316	-257.065	-23.2505	0	
417	295.26	-245.782	-50.5048	0	291.288	-240.32	-50.9682	0	
418	304.005	-226.677	-77.5638	0	299.915	-221.639	-78.2754	0	
419	310.302	-205.747	-103.998	0	306.127	-201.175	-104.952	0	
420	314.1	-183.16	-129.596	0	309.874	-179.09	-130.784	0	
421	315.37	-159.099	-154.149	0	311.127	-155.563	-155.563	0	
422	314.1	-133.757	-177.462	0	309.874	-130.784	-179.09	0	
423	310.302	-107.338	-199.346	0	306.127	-104.952	-201.175	0	
424	304.005	-80.0544	-219.625	0	299.915	-78.2754	-221.639	0	
425	295.26	-52.1265	-238.135	0	291.288	-50.9682	-240.32	0	
426	284.138	-23.779	-254.728	0	280.316	-23.2505	-257.065	0	
427	270.729	4.76005	-269.27	0	267.087	4.65428	-271.741	0	
428	255.139	33.2608	-281.645	0	251.707	32.5216	-284.229	0	
429	237.496	61.4937	-291.751	0	234.301	60.1271	-294.428	0	
430	217.94	89.2315	-299.509	0	215.008	87.2485	-302.257	0	
431	196.63	116.251	-304.855	0	193.984	113.667	-307.652	0	
432	173.736	142.334	-307.747	0	171.399	139.171	-310.57	0	
433	149.444	167.272	-308.161	0	147.433	163.554	-310.988	0	
434	123.948	190.862	-306.093	0	122.281	186.621	-308.901	0	
435	97.4546	212.916	-301.561	0	96.1435	208.185	-304.328	0	
436	70.1763	233.256	-294.602	0	69.2323	228.072	-297.304	0	
437	42.3331	251.717	-285.27	0	41.7636	246.124	-287.887	0	
438	14.149	268.152	-273.641	0	13.9587	262.193	-276.152	0	
439	-14.149	282.428	-259.81	0	-13.9587	276.152	-262.193	0	
440	-42.3331	294.43	-243.886	0	-41.7636	287.887	-246.124	0	
441	-70.1763	304.061	-225.999	0	-69.2323	297.304	-228.072	0	
442	-97.4546	311.245	-206.292	0	-96.1435	304.328	-208.185	0	
443	-123.948	315.922	-184.924	0	-122.281	308.901	-186.621	0	
444	-149.444	318.056	-162.068	0	-147.433	310.988	-163.554	0	
445	-173.736	317.629	-137.906	0	-171.399	310.57	-139.171	0	
446	-196.63	314.644	-112.634	0	-193.984	307.652	-113.667	0	
447	-217.94	309.126	-86.4554	0	-215.008	302.257	-87.2485	0	
448	-237.496	301.12	-59.5805	0	-234.301	294.428	-60.1271	0	
449	-255.139	290.688	-32.226	0	-251.707	284.229	-32.5216	0	
450	-270.729	277.917	-4.61196	0	-267.087	271.741	-4.65428	0	
451	-284.138	262.908	23.0392	0	-280.316	257.065	23.2505	0	
452	-295.26	245.782	50.5048	0	-291.288	240.32	50.9682	0	
453	-304.005	226.677	77.5638	0	-299.915	221.639	78.2754	0	
454	-310.302	205.747	103.998	0	-306.127	201.175	104.952	0	
455	-314.1	183.16	129.596	0	-309.874	179.09	130.784	0	
456	-315.37	159.099	154.149	0	-311.127	155.563	155.563	0	
457	-314.1	133.757	177.462	0	-309.874	130.784	179.09	0	
458	-310.302	107.338	199.346	0	-306.127	104.952	201.175	0	
459	-304.005	80.0544	219.625	0	-299.915	78.2754	221.639	0	
460	-295.26	52.1265	238.135	0	-291.288	50.9682	240.32	0	
461	-284.138	23.779	254.728	0	-280.316	23.2505	257.065	0	
462	-270.729	-4.76005	269.27	0	-267.087	-4.65428	271.741	0	
463	-255.139	-33.2608	281.645	0	-251.707	-32.5216	284.229	0	
464	-237.496	-61.4937	291.751	0	-234.301	-60.1271	294.428	0	
465	-217.94	-89.2315	299.509	0	-215.008	-87.2485	302.257	0	
466	-196.63	-116.251	304.855	0	-193.984	-113.667	307.652	0	
467	-173.736	-142.334	307.747	0	-171.399	-139.171	310.57	0	
468	-149.444	-167.272	308.161	0	-147.433	-163.554	310.988	0	
469	-123.948	-190.862	306.093	0	-122.281	-186.621	308.901	0	
470	-97.4546	-212.916	301.561	0	-96.1435	-208.185	304.328	0	
471	-70.1763	-233.256	294.602	0	-69.2323	-228.072	297.304	0	
472	-42.3331	-251.717	285.27	0	-41.7636	-246.124	287.887	0	
473	-14.149	-268.152	273.641	0	-13.9587	-262.193	276.152	0	
474	14.149	-282.428	259.81	0	13.9587	-276.152	262.193	0	
475	42.3331	-294.43	243.886	0	41.7636	-287.887	246.124	0	
476	70.1763	-304.061	225.999	0	69.2323	-297.304	228.072	0	
477	97.4546	-311.245	206.292	0	96.1435	-304.328	208.185	0	
478	123.948	-315.922	184.924	0	122.281	-308.901	186.621	0	
479	149.444	-318.056	162.068	0	147.433	-310.988	163.554	0	
480	173.736	-317.629	137.906	0	171.399	-310.57	139.171	0	
481	196.63	-314.644	112.634	0	193.984	-307.652	113.667	0	
482	217.94	-309.126	86.4554	0	215.008	-302.257	87.2485	0	
483	237.496	-301.12	59.5805	0	234.301	-294.428	60.1271	0	
484	255.139	-290.688	32.226	0	251.707	-284.229	32.5216	0	
485	270.729	-277.917	4.61196	0	267.087	-271.741	4.65428	0	
486	284.138	-262.908	-23.0392	0	280.316	-257.065	-23.2505	0	
487	295.26	-245.782	-50.5048	0	291.288	-240.32	-50.9682	0	
488	304.005	-226.677	-77.5638	0	299.915	-221.639	-78.2754	0	
489	310.302	-205.747	-103.998	0	306.127	-201.175	-104.952	0	
490	314.1	-183.16	-129.596	0	309.874	-179.09	-130.784	0	
491	315.37	-159.099	-154.149	0	311.127	-155.563	-155.563	0	
492	314.1	-133.757	-177.462	0	309.874	-130.784	-179.09	0	
493	310.302	-107.338	-199.346	0	306.127	-104.952	-201.175	0	
494	304.005	-80.0544	-219.625	0	299.915	-78.2754	-221.639	0	
495	295.26	-52.1265	-238.135	0	291.288	-50.9682	-240.32	0	
496	284.138	-23.779	-254.728	0	280.316	-23.2505	-257.065	0	
497	270.729	4.76005	-269.27	0	267.087	4.65428	-271.741	0	
498	255.139	33.2608	-281.645	0	251.707	32.5216	-284.229	0	
499	237.496	61.4937	-291.751	0	234.301	60.1271	-294.428	0	
500	217.94	89.2315	-299.509	0	215.008	87.2485	-302.257	0	
501	196.63	116.251	-304.855	0	193.984	113.667	-307.652	0	
502	173.736	142.334	-307.747	0	171.399	139.171	-310.57	0	
503	149.444	167.272	-308.161	0	147.433	163.554	-310.988	0	
504	123.948	190.862	-306.093	0	122.281	186.621	-308.901	0	
505	97.4546	212.916	-301.561	0	96.1435	208.185	-304.328	0	
506	70.1763	233.256	-294.602	0	69.2323	228.072	-297.304	0	
507	42.3331	251.717	-285.27	0	41.7636	246.124	-287.887	0	
508	14.149	268.152	-273.641	0	13.9587	262.193	-276.152	0	
509	-14.149	282.428	-259.81	0	-13.9587	276.152	-262.193	0	
510	-42.3331	294.43	-243.886	0	-41.7636	287.887	-246.124	0	
511	-70.1763	304.061	-225.999	0	-69.2323	297.304	-228.072	0	
512	-97.4546	311.245	-206.292	0	-96.1435	304.328	-208.185	0	
513	-123.948	315.922	-184.924	0	-122.281	308.901	-186.621	0	
514	-149.444	318.056	-162.068	0	-147.433	310.988	-163.554	0	
515	-173.736	317.629	-137.906	0	-171.399	310.57	-139.171	0	
516	-196.63	314.644	-112.634	0	-193.984	307.652	-113.667	0	
517	-217.94	309.126	-86.4554	0	-215.008	302.257	-87.2485	0	
518	-237.496	301.12	-59.5805	0	-234.301	294.428	-60.1271	0	
519	-255.139	290.688	-32.226	0	-251.707	284.229	-32.5216	0	
520	-270.729	277.917	-4.61196	0	-267.087	271.741	-4.65428	0	
521	-284.138	262.908	23.0392	0	-280.316	257.065	23.2505	0	
522	-295.26	245.782	50.5048	0	-291.288	240.32	50.9682	0	
523	-304.005	226.677	77.5638	0	-299.915	221.639	78.2754	0	
524	-310.302	205.747	103.998	0	-306.127	201.175	104.952	0	
525	-314.1	183.16	129.596	0	-309.874	179.09	130.784	0	
526	-315.37	159.099	154.149	0	-311.127	155.563	155.563	0	
527	-314.1	133.757	177.462	0	-309.874	130.784	179.09	0	
528	-310.302	107.338	199.346	0	-306.127	104.952	201.175	0	
529	-304.005	80.0544	219.625	0	-299.915	78.2754	221.639	0	
530	-295.26	52.1265	238.135	0	-291.288	50.9682	240.32	0	
531	-284.138	23.779	254.728	0	-280.316	23.2505	257.065	0	
532	-270.729	-4.76005	269.27	0	-267.087	-4.65428	271.741	0	
533	-255.139	-33.2608	281.645	0	-251.707	-32.5216	284.229	0	
534	-237.496	-61.4937	291.751	0	-234.301	-60.1271	294.428	0	
535	-217.94	-89.2315	299.509	0	-215.008	-87.2485	302.257	0	
536	-196.63	-116.251	304.855	0	-193.984	-113.667	307.652	0	
537	-173.736	-142.334	307.747	0	-171.399	-139.171	310.57	0	
538	-149.444	-167.272	308.161	0	-147.433	-163.554	310.988	0	
539	-123.948	-190.862	306.093	0	-122.281	-186.621	308.901	0	
540	-97.4546	-212.916	301.561	0	-96.1435	-208.185	304.328	0	
541	-70.1763	-233.256	294.602	0	-69.2323	-228.072	297.304	0	
542	-42.3331	-251.717	285.27	0	-41.7636	-246.124	287.887	0	
543	-14.149	-268.152	273.641	0	-13.9587	-262.193	276.152	0	
544	14.149	-282.428	259.81	0	13.9587	-276.152	262.193	0	
545	42.3331	-294.43	243.886	0	41.7636	-287.887	246.124	0	
546	70.1763	-304.061	225.999	0	69.2323	-297.304	228.072	0	
547	97.4546	-311.245	206.292	0	96.1435	-304.328	208.185	0	
548	123.948	-315.922	184.924	0	122.281	-308.901	186.621	0	
549	149.444	-318.056	162.068	0	147.433	-310.988	163.554	0	
550	173.736	-317.629	137.906	0	171.399	-310.57	139.171	0	
551	196.63	-314.644	112.634	0	193.984	-307.652	113.667	0	
552	217.94	-309.126	86.4554	0	215.008	-302.257	87.2485	0	
553	237.496	-301.12	59.5805	0	234.301	-294.428	60.1271	0	
554	255.139	-290.688	32.226	0	251.707	-284.229	32.5216	0	
555	270.729	-277.917	4.61196	0	267.087	-271.741	4.65428	0	
556	284.138	-262.908	-23.0392	0	280.316	-257.065	-23.2505	0	
557	295.26	-245.782	-50.5048	0	291.288	-240.32	-50.9682	0	
558	304.005	-226.677	-77.5638	0	299.915	-221.639	-78.2754	0	
559	310.302	-205.747	-103.998	0	306.127	-201.175	-104.952	0	
560	314.1	-183.16	-129.596	0	309.874	-179.09	-130.784	0	
561	315.37	-159.099	-154.149	0	311.127	-155.563	-155.563	0	
562	314.1	-133.757	-177.462	0	309.874	-130.784	-179.09	0	
563	310.302	-107.338	-199.346	0	306.127	-104.952	-201.175	0	
564	304.005	-80.0544	-219.625	0	299.915	-78.2754	-221.639	0	
565	295.26	-52.1265	-238.135	0	291.288	-50.9682	-240.32	0	
566	284.138	-23.779	-254.728	0	280.316	-23.2505	-257.065	0	
567	270.729	4.76005	-269.27	0	267.087	4.65428	-271.741	0	
568	255.139	33.2608	-281.645	0	251.707	32.5216	-284.229	0	
569	237.496	61.4937	-291.751	0	234.301	60.1271	-294.428	0	
570	217.94	89.2315	-299.509	0	215.008	87.2485	-302.257	0	
571	196.63	116.251	-304.855	0	193.984	113.667	-307.652	0	
572	173.736	142.334	-307.747	0	171.399	139.171	-310.57	0	
573	149.444	167.272	-308.161	0	147.433	163.554	-310.988	0	
574	123.948	190.862	-306.093	0	122.281	186.621	-308.901	0	
575	97.4546	212.916	-301.561	0	96.1435	208.185	-304.328	0	
576	70.1763	233.256	-294.602	0	69.2323	228.072	-297.304	0	
577	42.3331	251.717	-285.27	0	41.7636	246.124	-287.887	0	
578	14.149	268.152	-273.641	0	13.9587	262.193	-276.152	0	
579	-14.149	282.428	-259.81	0	-13.9587	276.152	-262.193	0	
580	-42.3331	294.43	-243.886	0	-41.7636	287.887	-246.124	0	
581	-70.1763	304.061	-225.999	0	-69.2323	297.304	-228.072	0	
582	-97.4546	311.245	-206.292	0	-96.1435	304.328	-208.185	0	
583	-123.948	315.922	-184.924	0	-122.281	308.901	-186.621	0	
584	-149.444	318.056	-162.068	0	-147.433	310.988	-163.554	0	
585	-173.736	317.629	-137.906	0	-171.399	310.57	-139.171	0	
586	-196.63	314.644	-112.634	0	-193.984	307.652	-113.667	0	
587	-217.94	309.126	-86.4554	0	-215.008	302.257	-87.2485	0	
588	-237.496	301.12	-59.5805	0	-234.301	294.428	-60.1271	0	
589	-255.139	290.688	-32.226	0	-251.707	284.229	-32.5216	0	
590	-270.729	277.917	-4.61196	0	-267.087	271.741	-4.65428	0	
591	-284.138	262.908	23.0392	0	-280.316	257.065	23.2505	0	
592	-295.26	245.782	50.5048	0	-291.288	240.32	50.9682	0	
593	-304.005	226.677	77.5638	0	-299.915	221.639	78.2754	0	
594	-310.302	205.747	103.998	0	-306.127	201.175	104.952	0	
595	-314.1	183.16	129.596	0	-309.874	179.09	130.784	0	
596	-315.37	159.099	154.149	0	-311.127	155.563	155.563	0	
597	-314.1	133.757	177.462	0	-309.874	130.784	179.09	0	
598	-310.302	107.338	199.346	0	-306.127	104.952	201.175	0	
599	-304.005	80.0544	219.625	0	-299.915	78.2754	221.639	0	
600	-295.26	52.1265	238.135	0	-291.288	50.9682	240.32	0	
601	-284.138	23.779	254.728	0	-280.316	23.2505	257.065	0	
602	-270.729	-4.76005	269.27	0	-267.087	-4.65428	271.741	0	
603	-255.139	-33.2608	281.645	0	-251.707	-32.5216	284.229	0	
604	-237.496	-61.4937	291.751	0	-234.301	-60.1271	294.428	0	
605	-217.94	-89.2315	299.509	0	-215.008	-87.2485	302.257	0	
606	-196.63	-116.251	304.855	0	-193.984	-113.667	307.652	0	
607	-173.736	-142.334	307.747	0	-171.399	-139.171	310.57	0	
608	-149.444	-167.272	308.161	0	-147.433	-163.554	310.988	0	
609	-123.948	-190.862	306.093	0	-122.281	-186.621	308.901	0	
610	-97.4546	-212.916	301.561	0	-96.1435	-208.185	304.328	0	
611	-70.1763	-233.256	294.602	0	-69.2323	-228.072	297.304	0	
612	-42.3331	-251.717	285.27	0	-41.7636	-246.124	287.887	0	
613	-14.149	-268.152	273.641	0	-13.9587	-262.193	276.152	0	
614	14.149	-282.428	259.81	0	13.9587	-276.152	262.193	0	
615	42.3331	-294.43	243.886	0	41.7636	-287.887	246.124	0	
616	70.1763	-304.061	225.999	0	69.2323	-297.304	228.072	0	
617	97.4546	-311.245	206.292	0	96.1435	-304.328	208.185	0	
618	123.948	-315.922	184.924	0	122.281	-308.901	186.621	0	
619	149.444	-318.056	162.068	0	147.433	-310.988	163.554	0	
620	173.736	-317.629	137.906	0	171.399	-310.57	139.171	0	
621	196.63	-314.644	112.634	0	193.984	-307.652	113.667	0	
622	217.94	-309.126	86.4554	0	215.008	-302.257	87.2485	0	
623	237.496	-301.12	59.5805	0	234.301	-294.428	60.1271	0	
624	255.139	-290.688	32.226	0	251.707	-284.229	32.5216	0	
625	270.729	-277.917	4.61196	0	267.087	-271.741	4.65428	0	
626	284.138	-262.908	-23.0392	0	280.316	-257.065	-23.2505	0	
627	295.26	-245.782	-50.5048	0	291.288	-240.32	-50.9682	0	
628	304.005	-226.677	-77.5638	0	299.915	-221.639	-78.2754	0	
629	310.302	-205.747	-103.998	0	306.127	-201.175	-104.952	0	
630	314.1	-183.16	-129.596	0	309.874	-179.09	-130.784	0	
631	315.37	-159.099	-154.149	0	311.127	-155.563	-155.563	0	
632	314.1	-133.757	-177.462	0	309.874	-130.784	-179.09	0	
633	310.302	-107.338	-199.346	0	306.127	-104.952	-201.175	0	
634	304.005	-80.0544	-219.625	0	299.915	-78.2754	-221.639	0	
635	295.26	-52.1265	-238.135	0	291.288	-50.9682	-240.32	0	
636	284.138	-23.779	-254.728	0	280.316	-23.2505	-257.065	0	
637	270.729	4.76005	-269.27	0	267.087	4.65428	-271.741	0	
638	255.139	33.2608	-281.645	0	251.707	32.5216	-284.229	0	
639	237.496	61.4937	-291.751	0	234.301	60.1271	-294.428	0	
640	217.94	89.2315	-299.509	0	215.008	87.2485	-302.257	0	
641	196.63	116.251	-304.855	0	193.984	113.667	-307.652	0	
642	173.736	142.334	-307.747	0	171.399	139.171	-310.57	0	
643	149.444	167.272	-308.161	0	147.433	163.554	-310.988	0	
644	123.948	190.862	-306.093	0	122.281	186.621	-308.901	0	
645	97.4546	212.916	-301.561	0	96.1435	208.185	-304.328	0	
646	70.1763	233.256	-294.602	0	69.2323	228.072	-297.304	0	
647	42.3331	251.717	-285.27	0	41.7636	246.124	-287.887	0	
648	14.149	268.152	-273.641	0	13.9587	262.193	-276.152	0	
649	-14.149	282.428	-259.81	0	-13.9587	276.152	-262.193	0	
650	-42.3331	294.43	-243.886	0	-41.7636	287.887	-246.124	0	
651	-70.1763	304.061	-225.999	0	-69.2323	297.304	-228.072	0	
652	-97.4546	311.245	-206.292	0	-96.1435	304.328	-208.185	0	
653	-123.948	315.922	-184.924	0	-122.281	308.901	-186.621	0	
654	-149.444	318.056	-162.068	0	-147.433	310.988	-163.554	0	
655	-173.736	317.629	-137.906	0	-171.399	310.57	-139.171	0	
656	-196.63	314.644	-112.634	0	-193.984	307.652	-113.667	0	
657	-217.94	309.126	-86.4554	0	-215.008	302.257	-87.2485	0	
658	-237.496	301.12	-59.5805	0	-234.301	294.428	-60.1271	0	
659	-255.139	290.688	-32.226	0	-251.707	284.229	-32.5216	0	
660	-270.729	277.917	-4.61196	0	-267.087	271.741	-4.65428	0	
661	-284.138	262.908	23.0392	0	-280.316	257.065	23.2505	0	
662	-295.26	245.782	50.5048	0	-291.288	240.32	50.9682	0	
663	-304.005	226.677	77.5638	0	-299.915	221.639	78.2754	0	
664	-310.302	205.747	103.998	0	-306.127	201.175	104.952	0	
665	-314.1	183.16	129.596	0	-309.874	179.09	130.784	0	
666	-315.37	159.099	154.149	0	-311.127	155.563	155.563	0	
667	-314.1	133.757	177.462	0	-309.874	130.784	179.09	0	
668	-310.302	107.338	199.346	0	-306.127	104.952	201.175	0	
669	-304.005	80.0544	219.625	0	-299.915	78.2754	221.639	0	
670	-295.26	52.1265	238.135	0	-291.288	50.9682	240.32	0	
671	-284.138	23.779	254.728	0	-280.316	23.2505	257.065	0	
672	-270.729	-4.76005	269.27	0	-267.087	-4.65428	271.741	0	
673	-255.139	-33.2608	281.645	0	-251.707	-32.5216	284.229	0	
674	-237.496	-61.4937	291.751	0	-234.301	-60.1271	294.428	0	
675	-217.94	-89.2315	299.509	0	-215.008	-87.2485	302.257	0	
676	-196.63	-116.251	304.855	0	-193.984	-113.667	307.652	0	
677	-173.736	-142.334	307.747	0	-171.399	-139.171	310.57	0	
678	-149.444	-167.272	308.161	0	-147.433	-163.554	310.988	0	
679	-123.948	-190.862	306.093	0	-122.281	-186.621	308.901	0	
680	-97.4546	-212.916	301.561	0	-96.1435	-208.185	304.328	0	
681	-70.1763	-233.256	294.602	0	-69.2323	-228.072	297.304	0	
682	-42.3331	-251.717	285.27	0	-41.7636	-246.124	287.887	0	
683	-14.149	-268.152	273.641	0	-13.9587	-262.193	276.152	0	
684	14.149	-282.428	259.81	0	13.9587	-276.152	262.193	0	
685	42.3331	-294.43	243.886	0	41.7636	-287.887	246.124	0	
686	70.1763	-304.061	225.999	0	69.2323	-297.304	228.072	0	
687	97.4546	-311.245	206.292	0	96.1435	-304.328	208.185	0	
688	123.948	-315.922	184.924	0	122.281	-308.901	186.621	0	
689	149.444	-318.056	162.068	0	147.433	-310.988	163.554	0	
690	173.736	-317.629	137.906	0	171.399	-310.57	139.171	0	
691	196.63	-314.644	112.634	0	193.984	-307.652	113.667	0	
692	217.94	-309.126	86.4554	0	215.008	-302.257	87.2485	0	
693	237.496	-301.12	59.5805	0	234.301	-294.428	60.1271	0	
694	255.139	-290.688	32.226	0	251.707	-284.229	32.5216	0	
695	270.729	-277.917	4.61196	0	267.087	-271.741	4.65428	0	
696	284.138	-262.908	-23.0392	0	280.316	-257.065	-23.2505	0	
697	295.26	-245.782	-50.5048	0	291.288	-240.32	-50.9682	0	
698	304.005	-226.677	-77.5638	0	299.915	-221.639	-78.2754	0	
699	310.302	-205.747	-103.998	0	306.127	-201.175	-104.952	0	
700	314.1	-183.16	-129.596	0	309.874	-179.09	-130.784	0	
701	315.37	-159.099	-154.149	0	311.127	-155.563	-155.563	0	
702	314.1	-133.757	-177.462	0	309.874	-130.784	-179.09	0	
703	310.302	-107.338	-199.346	0	306.127	-104.952	-201.175	0	
704	304.005	-80.0544	-219.625	0	299.915	-78.2754	-221.639	0	
705	295.26	-52.1265	-238.135	0	291.288	-50.9682	-240.32	0	
706	284.138	-23.779	-254.728	0	280.316	-23.2505	-257.065	0	
707	270.729	4.76005	-269.27	0	267.087	4.65428	-271.741	0	
708	255.139	33.2608	-281.645	0	251.707	32.5216	-284.229	0	
709	237.496	61.4937	-291.751	0	234.301	60.1271	-294.428	0	
710	217.94	89.2315	-299.509	0	215.008	87.2485	-302.257	0	
711	196.63	116.251	-304.855	0	193.984	113.667	-307.652	0	
712	173.736	142.334	-307.747	0	171.399	139.171	-310.57	0	
713	149.444	167.272	-308.161	0	147.433	163.554	-310.988	0	
714	123.948	190.862	-306.093	0	122.281	186.621	-308.901	0	
715	97.4546	212.916	-301.561	0	96.1435	208.185	-304.328	0	
716	70.1763	233.256	-294.602	0	69.2323	228.072	-297.304	0	
717	42.3331	251.717	-285.27	0	41.7636	246.124	-287.887	0	
718	14.149	268.152	-273.641	0	13.9587	262.193	-276.152	0	
719	-14.149	282.428	-259.81	0	-13.9587	276.152	-262.193	0	
720	-42.3331	294.43	-243.886	0	-41.7636	287.887	-246.124	0	
721	-70.1763	304.061	-225.999	0	-69.2323	297.304	-228.072	0	
722	-97.4546	311.245	-206.292	0	-96.1435	304.328	-208.185	0	
723	-123.948	315.922	-184.924	0	-122.281	308.901	-186.621	0	
724	-149.444	318.056	-162.068	0	-147.433	310.988	-163.554	0	
725	-173.736	317.629	-137.906	0	-171.399	310.57	-139.171	0	
726	-196.63	314.644	-112.634	0	-193.984	307.652	-113.667	0	
727	-217.94	309.126	-86.4554	0	-215.008	302.257	-87.2485	0	
728	-237.496	301.12	-59.5805	0	-234.301	294.428	-60.1271	0	
729	-255.139	290.688	-32.226	0	-251.707	284.229	-32.5216	0	
730	-270.729	277.917	-4.61196	0	-267.087	271.741	-4.65428	0	
731	-284.138	262.908	23.0392	0	-280.316	257.065	23.2505	0	
732	-295.26	245.782	50.5048	0	-291.288	240.32	50.9682	0	
733	-304.005	226.677	77.5638	0	-299.915	221.639	78.2754	0	
734	-310.302	205.747	103.998	0	-306.127	201.175	104.952	0	
735	-314.1	183.16	129.596	0	-309.874	179.09	130.784	0	
736	-315.37	159.099	154.149	0	-311.127	155.563	155.563	0	
737	-314.1	133.757	177.462	0	-309.874	130.784	179.09	0	
738	-310.302	107.338	199.346	0	-306.127	104.952	201.175	0	
739	-304.005	80.0544	219.625	0	-299.915	78.2754	221.639	0	
740	-295.26	52.1265	238.135	0	-291.288	50.9682	240.32	0	
741	-284.138	23.779	254.728	0	-280.316	23.2505	257.065	0	
742	-270.729	-4.76005	269.27	0	-267.087	-4.65428	271.741	0	
743	-255.139	-33.2608	281.645	0	-251.707	-32.5216	284.229	0	
744	-237.496	-61.4937	291.751	0	-234.301	-60.1271	294.428	0	
745	-217.94	-89.2315	299.509	0	-215.008	-87.2485	302.257	0	
746	-196.63	-116.251	304.855	0	-193.984	-113.667	307.652	0	
747	-173.736	-142.334	307.747	0	-171.399	-139.171	310.57	0	
748	-149.444	-167.272	308.161	0	-147.433	-163.554	310.988	0	
749	-123.948	-190.862	306.093	0	-122.281	-186.621	308.901	0	
